idtaxon,nombre_comun,idioma,espreferente
1180,Artamisa,Castellano,0.0
1180,Flor de Santa María,Castellano,0.0
1180,Margarita de monte,Castellano,1.0
1182,Jardinera,Castellano,1.0
1228,Tagasaste,Castellano,0.0
1228,Tagasaste blanco,Castellano,0.0
1228,Tagasaste palmero,Castellano,0.0
1228,Tagasarte,Castellano,0.0
1228,Tagasaste criollo,Castellano,0.0
1228,Tagasastero,Castellano,0.0
1228,Tagasaste de risco,Castellano,0.0
1228,Tagasaste,Castellano,1.0
1229,Cabezón de Sataratá,Castellano,0.0
1229,Cabezón,Castellano,1.0
1240,Jara rosada,Castellano,0.0
1240,Jara,Castellano,0.0
1240,Amagante de Chinamada,Castellano,0.0
1240,Amagante,Castellano,1.0
1242,Amagante de pinar,Castellano,0.0
1242,Jara peluda,Castellano,0.0
1242,Amagante,Castellano,0.0
1242,Jara,Castellano,0.0
1242,Amagante de pinar,Castellano,1.0
1298,Tea,Euskera,0.0
1298,Cardón,Castellano,0.0
1298,Cardón macho,Castellano,0.0
1298,Cardones,Castellano,0.0
1298,Cardón,Castellano,1.0
1304,Tabaiba dulce,Castellano,0.0
1304,Tabaibilla dulce,Castellano,0.0
1304,Tabaiba mansa,Castellano,0.0
1304,Higuerilla mansa,Castellano,0.0
1304,Higuerilla,Castellano,0.0
1304,Tabaiba blanca,Castellano,0.0
1304,Tabaiba,Castellano,0.0
1304,Cebolla almorrana,Castellano,0.0
1304,Tabaiba durce,Castellano,0.0
1304,Tabaiba dulce,Castellano,1.0
1320,Margarita plateada,Castellano,0.0
1320,Magarza plateada,Castellano,1.0
1327,Hierba cría,Castellano,0.0
1327,Criadilla,Castellano,0.0
1327,Yerbas crías,Castellano,0.0
1327,Yerba madre turma,Castellano,0.0
1327,Rama papa cría,Castellano,0.0
1327,Rama de criadilla,Castellano,0.0
1327,Rama criaa,Castellano,0.0
1327,Madre criada,Castellano,0.0
1327,Rama de criadílla,Castellano,0.0
1327,Yerba cría,Castellano,0.0
1327,Rama de papa cría,Castellano,0.0
1327,Madre turma,Castellano,0.0
1327,Papa cría,Castellano,0.0
1327,Rama criada,Castellano,0.0
1327,Papas crías,Castellano,0.0
1327,Rama cría,Castellano,0.0
1327,Criaílla,Castellano,0.0
1327,Rama de criaílla,Castellano,0.0
1327,Criadílla,Castellano,0.0
1327,Criadilla,Castellano,1.0
1334,Granadilla,Castellano,1.0
1343,Pipe,Castellano,0.0
1343,Pipe amargo,Castellano,0.0
1343,Cerrajón,Castellano,1.0
1349,Cerrajón de risco,Castellano,0.0
1349,Cerrajón salvaje,Castellano,0.0
1349,Cerrajón empinado,Castellano,0.0
1349,Cerrajón,Castellano,0.0
1349,Cerrajón amarillo,Castellano,0.0
1349,Cerrajón empinao,Castellano,0.0
1349,Cerrajón de risco,Castellano,1.0
1353,Retama fina,Castellano,0.0
1353,Retama blanca,Castellano,0.0
1353,Escobón hembra,Castellano,0.0
1353,Escobonero,Castellano,0.0
1353,Escobón,Castellano,0.0
1353,Escobanero,Castellano,0.0
1353,Retama fina,Castellano,1.0
1376,Tomatillo de Nava,Castellano,1.0
1378,Cardo,Castellano,0.0
1378,Cardo de Nogales,Castellano,0.0
1378,Cardón de Jandía,Castellano,0.0
1378,Cardo de Jandía,Castellano,1.0
1384,Carlillo,Castellano,0.0
1384,Jabonera,Altoaragonés,0.0
1384,Pata de paloma,Castellano,0.0
1384,Hierba blanca,Castellano,0.0
1384,Culantrillo,Gallego,0.0
1384,Hierba de risco,Castellano,0.0
1384,Palomilla,Castellano,0.0
1384,Cagada de paloma,Castellano,0.0
1384,Chanajasquero,Castellano,0.0
1384,Cbernillo,Castellano,0.0
1384,Nevadilla canaria,Castellano,1.0
1385,Pino blanco,Castellano,0.0
1385,pinu kanariar,Euskera,0.0
1385,Pino canario,Castellano,0.0
1385,Canary Islands Pine,Inglés,0.0
1385,Pino,Valenciano,0.0
1385,Canary Pine,Inglés,0.0
1385,Pi de canàries,Mallorquín,0.0
1385,Pino Canario,Castellano,0.0
1385,Basa,Castellano,0.0
1385,Tea,Euskera,0.0
1385,Brea,Castellano,0.0
1385,Pinos,Castellano,0.0
1385,Pino tea,Castellano,0.0
1385,Pino macho,Castellano,0.0
1385,Pi canari,Mallorquín,0.0
1385,pino de Canarias,Castellano,0.0
1385,Pino ateado,Castellano,0.0
1385,Pino Canario,Castellano,1.0
1386,Palo blanco,Castellano,0.0
1386,Palo Blaco,Castellano,0.0
1386,Palo blanco,Castellano,1.0
1408,Almácigo,Castellano,0.0
1408,Cornicabra canaria,Castellano,0.0
1408,Almásigo,Castellano,0.0
1408,Almácico,Castellano,0.0
1408,Almástigo,Castellano,0.0
1408,Armácigo,Castellano,0.0
1408,Mastic,Castellano,0.0
1408,Almásligo,Castellano,0.0
1408,Almácigo,Castellano,1.0
1413,Balo,Castellano,0.0
1413,Hierba bufo,Castellano,0.0
1413,Abalo,Castellano,0.0
1413,Balo mollar,Castellano,0.0
1413,Balo lazo,Castellano,0.0
1413,Balo laso,Castellano,0.0
1413,Balito,Castellano,0.0
1413,Balo salvaje,Castellano,0.0
1413,Balos,Castellano,0.0
1413,Hediondo,Castellano,0.0
1413,Balo,Castellano,1.0
1443,Zarza,Valenciano,0.0
1443,Zarza de monte,Castellano,1.0
1444,Ruda grancanaria,Castellano,0.0
1444,Ruda de risco,Castellano,0.0
1444,Ruda de Gran Canaria,Castellano,0.0
1444,Ruda grancanaria,Castellano,1.0
1462,Chajorra de monte,Castellano,0.0
1462,Siderítide,Castellano,0.0
1462,Salvia salvaje,Castellano,0.0
1462,Chajorra de monte,Castellano,1.0
1466,Zarzaparrilla,Valenciano,0.0
1466,Zarzaperrilla,Castellano,1.0
1468,Chajora,Castellano,0.0
1468,Chajorra del Teide,Castellano,1.0
1469,Salvia blanca,Castellano,0.0
1469,Limpiadientes,Castellano,0.0
1469,Salvia,Latín,0.0
1469,Salvia salvaje,Castellano,0.0
1469,Chajorra herreña,Castellano,1.0
1471,Oreja de gato,Castellano,0.0
1471,Tajora verde,Castellano,0.0
1471,Tajora,Castellano,0.0
1471,Altajora,Castellano,0.0
1471,Salvia,Castellano,0.0
1471,Chajorra de El Cedro,Castellano,1.0
1472,Tajora de Arure,Castellano,0.0
1472,Altajora,Castellano,0.0
1472,Barrullo,Castellano,0.0
1472,Tajora,Castellano,0.0
1472,Chagorra,Castellano,0.0
1472,Archila,Castellano,0.0
1472,Oreja de gato,Castellano,0.0
1472,Chagorra,Castellano,1.0
1473,Chajora,Castellano,0.0
1473,Chajorra de cumbre,Castellano,1.0
1474,Chajora,Castellano,1.0
1478,Jorobal,Castellano,0.0
1478,Tomatera,Castellano,0.0
1478,Jorobal,Castellano,1.0
1503,Ortiga picona,Castellano,0.0
1503,Ortigón macho,Castellano,0.0
1503,Ortigón salvaje,Castellano,0.0
1503,Ortigones,Castellano,0.0
1503,Jortigón salvaje,Castellano,0.0
1503,Hortigón,Castellano,0.0
1503,Ortiga,Castellano,0.0
1503,Ortigón,Castellano,0.0
1503,Ortigón,Castellano,1.0
1523,Algodón de seda,Castellano,1.0
1639,Camamilla de rojà,Catalán,0.0
1639,Camamilla dels pirineus,Catalán,0.0
1639,Camamllla de nuri,Catalán,0.0
1639,Camamilla,Valenciano,0.0
1639,Camamilla de muntanya,Catalán,0.0
1639,hierba estornudatoria,Castellano,1.0
1702,Ajo puerro,Castellano,0.0
1702,Ajopuerro,Castellano,0.0
1702,Ajo de oso,Castellano,0.0
1702,Ajo de gitano,Castellano,0.0
1702,Ajo de cigüeña,Castellano,0.0
1702,Ajos chamorros,Castellano,0.0
1702,Ajo milano,Castellano,0.0
1702,Ajo porro,Castellano,0.0
1702,Ajiporro,Castellano,0.0
1702,Ajoporros,Castellano,0.0
1702,Ajo vilano,Castellano,0.0
1702,Ajo silvestre,Castellano,0.0
1702,Ajo de perro,Castellano,0.0
1702,Ajo puerro silvestre,Castellano,0.0
1702,Ajete silvestre,Castellano,0.0
1702,Ajillo,Castellano,0.0
1702,Calabruixa,Catalán,0.0
1702,Ajo burrero,Castellano,0.0
1702,Ajo perro,Castellano,0.0
1702,Ajoporro,Castellano,0.0
1702,All porro,Castellano,0.0
1702,Ajos porros,Castellano,0.0
1702,Puerro,Castellano,0.0
1702,Puerro de campo,Castellano,0.0
1702,Ajo de víbora,Castellano,0.0
1702,Porro salvatge,Catalán,0.0
1702,Porrerels,Catalán,0.0
1702,Porrofulla,Catalán,0.0
1702,Ceba porrera,Mallorquín,0.0
1702,Ajete,Castellano,0.0
1702,All de bruixa,Catalán,0.0
1702,Calabruix,Catalán,0.0
1702,Porradell d'all,Mallorquín,0.0
1702,Puerro silvestre,Castellano,0.0
1702,Porradell de cabota,Catalán,0.0
1702,Porradell,Catalán,0.0
1702,All bord,Catalán,0.0
1702,Porradell de la mar,Catalán,0.0
1702,Porro,Catalán,0.0
1702,Porradell de ceba,Catalán,0.0
1702,All porrit,Catalán,0.0
1702,Allassa,Catalán,0.0
1702,All de serp,Catalán,0.0
1702,Porro bord,Catalán,0.0
1702,Puerro silvestre,Castellano,1.0
1703,Cebollino,Castellano,0.0
1703,Ajo de oso,Castellano,0.0
1703,Ajo porro,Castellano,0.0
1703,ajo-puerro,Castellano,1.0
1718,Ah.inos,Castellano,0.0
1718,Ahu montesín,Castellano,0.0
1718,Ah.u montesín,Castellano,0.0
1718,Ahino,Castellano,0.0
1718,Ah.inos,Castellano,1.0
1719,All,Catalán,0.0
1719,Ajo,Castellano,1.0
1721,Hierba meadera,Castellano,0.0
1721,Rosada,Castellano,0.0
1721,Zanca moretilla,Castellano,0.0
1721,Zanca de morenillo,Castellano,0.0
1721,Hierba de agua,Castellano,0.0
1721,Yerba de las malparías,Castellano,0.0
1721,Adianto,Castellano,0.0
1721,Felechas,Castellano,0.0
1721,Díabólica,Castellano,0.0
1721,Curandillo,Castellano,0.0
1721,Colondrillo,Castellano,0.0
1721,Cilandrillo pozo,Castellano,0.0
1721,Zancamorenilla,Castellano,0.0
1721,Cocudrillo,Castellano,0.0
1721,Perejilillo,Castellano,0.0
1721,Falsía,Castellano,0.0
1721,Perejil de pozo,Castellano,0.0
1721,Falguera,Castellano,0.0
1721,Perejil borde,Castellano,0.0
1721,Malmasia,Catalán,0.0
1721,Herba malmasia,Catalán,0.0
1721,Helecho de pou,Valenciano,0.0
1721,Culandrillo,Gallego,0.0
1721,Trenzilla,Valenciano,0.0
1721,Helecho,Valenciano,0.0
1721,Frenzilla,Valenciano,0.0
1721,Franzilla,Valenciano,0.0
1721,Falzia de pou,Valenciano,0.0
1721,Falguera de pou,Catalán,0.0
1721,Culantrillo de pozo,Valenciano,0.0
1721,Colantrillo,Castellano,0.0
1721,Capillaire de Montpellier,Francés,0.0
1721,Cheveu-de-venus,Francés,0.0
1721,Frengilla,Catalán,0.0
1721,Falcija,Valenciano,0.0
1721,Herba de pou,Valenciano,0.0
1721,colandriño,Gallego,0.0
1721,Culantrillo,Gallego,0.0
1721,Maidenhair Fern,Inglés,0.0
1721,Venushair,Inglés,0.0
1721,garaiska,Euskera,0.0
1721,capillera,Catalán,0.0
1721,Herba de safareig,Mallorquín,0.0
1721,Venus' Hair-fern,Inglés,0.0
1721,Capilera,Valenciano,0.0
1721,Southern Maidenhair,Inglés,0.0
1721,Falzia,Valenciano,0.0
1721,Falguerola,Valenciano,0.0
1721,Buscallibres,Valenciano,0.0
1721,Colantrillo,Castellano,1.0
1794,Orobal,Castellano,0.0
1794,Tomillo,Castellano,0.0
1794,Té de/del campo,Castellano,0.0
1794,Té de campo,Castellano,0.0
1794,Té de/del monte,Castellano,0.0
1794,Té del monte,Castellano,0.0
1794,Té de tierra,Castellano,0.0
1794,Té de rastra,Castellano,0.0
1794,Poleo montesino,Castellano,0.0
1794,Té de huerta,Castellano,0.0
1794,Té del campo,Castellano,0.0
1794,Té de mágina,Castellano,0.0
1794,Té de la sierra,Castellano,0.0
1794,Orégano,Valenciano,0.0
1794,Té fino,Altoaragonés,0.0
1794,Té de monte,Valenciano,0.0
1794,calament alpí,Catalán,0.0
1794,Té,Gallego,0.0
1794,Té de roca,Valenciano,0.0
1794,Poleo,Valenciano,0.0
1794,Té del campo,Castellano,1.0
1807,Alcacia,Castellano,0.0
1807,Follón de cochino,Castellano,0.0
1807,Zumaque falso,Castellano,0.0
1807,Arcacia,Castellano,0.0
1807,árbol del cielo,Castellano,0.0
1807,Oilanto,Castellano,0.0
1807,Gandul de carretera,Castellano,0.0
1807,Ailanto,Castellano,0.0
1807,Noguera loca,Castellano,0.0
1807,Cornissa,Catalán,0.0
1807,Arbre pudent,Mallorquín,0.0
1807,Arbre del cel,Mallorquín,0.0
1807,árbore do ceo,Gallego,0.0
1807,Arbre de carretera,Mallorquín,0.0
1807,Alianto,Castellano,0.0
1807,Irlando,Catalán,0.0
1807,Ailantoa,Euskera,0.0
1807,Ailant,Catalán,0.0
1807,Vernís del Japó,Catalán,0.0
1807,Alianto,Castellano,1.0
1843,Hierba la jabonera,Castellano,0.0
1843,Muruxa,Castellano,0.0
1843,Flor violada,Castellano,0.0
1843,Pasmo bedarra,Euskera,0.0
1843,Arbejaquilla,Castellano,0.0
1843,Hierba para hacer pomada,Castellano,0.0
1843,Hierba para infecciones,Castellano,0.0
1843,Belcho,Castellano,0.0
1843,Huevito pájaro,Castellano,0.0
1843,Huevillo pájaro,Castellano,0.0
1843,Jabón de rana,Castellano,0.0
1843,Mata piojos,Castellano,0.0
1843,Huevito de pájaro,Castellano,0.0
1843,Sabonera,Castellano,0.0
1843,Huevillo de pájaro,Castellano,0.0
1843,Hierbas azules,Castellano,0.0
1843,Pico pajarito,Castellano,0.0
1843,Jabón de gitana,Castellano,0.0
1843,Pico pájaro,Castellano,0.0
1843,Pica pájaro,Castellano,0.0
1843,Alvejana loca,Castellano,0.0
1843,Sapelar-beltz,Euskera,0.0
1843,Morró blau,Catalán,0.0
1843,Hierba azul,Castellano,0.0
1843,Tinya borda,Mallorquín,0.0
1843,Tinya morada,Mallorquín,0.0
1843,Pamplina,Gallego,0.0
1843,Hierba jabonera,Altoaragonés,0.0
1843,Yerba la jabonera,Castellano,0.0
1843,Jabonera,Altoaragonés,0.0
1843,Pasamo-belar gorri,Euskera,0.0
1843,Pasmobellara,Euskera,0.0
1843,Hierba gitana,Castellano,0.0
1843,Jaboncito de golondrina,Castellano,0.0
1843,Uvilla,Castellano,0.0
1843,Albajaca silvestre,Castellano,0.0
1843,Mando-belar,Euskera,0.0
1843,Sapelarra beltza,Euskera,0.0
1843,Muraje,Castellano,0.0
1843,Borró,Valenciano,0.0
1843,Kangrena bedarra,Euskera,0.0
1843,Mandobelar,Euskera,0.0
1843,Pulmoni bedarra,Euskera,0.0
1843,Moragues,Valenciano,0.0
1843,Trama,Latín,0.0
1843,Morrons blaus,Valenciano,0.0
1843,Kangrenabelarra,Euskera,0.0
1843,Murajes,Euskera,0.0
1843,Morró,Catalán,0.0
1843,Pasamobelarra gorria,Euskera,0.0
1843,Alfàbrega borda,Catalán,0.0
1843,Tinya vermella,Mallorquín,0.0
1843,Borrissol,Valenciano,0.0
1843,Pulmoni-belar,Euskera,0.0
1843,Kangrenabelar,Euskera,0.0
1843,Moraga,Catalán,0.0
1843,Picapoll,Valenciano,0.0
1843,Tinya,Catalán,0.0
1843,Pasmobelarra,Euskera,0.0
1843,Pasmo-belar,Euskera,0.0
1843,Hierba azul,Castellano,1.0
1845,Sapelarra beltza,Euskera,0.0
1845,Herba de la pulmonia,Catalán,0.0
1845,Hierba para infecciones,Castellano,0.0
1845,Hierba para hacer pomada,Castellano,0.0
1845,Herba de la pulmonía,Valenciano,0.0
1845,Pasamo-belar gorri,Euskera,0.0
1845,Mando- belar,Euskera,0.0
1845,Murajes,Euskera,0.0
1845,Herba de les embromonies,Valenciano,0.0
1845,Sapelar-beltz,Euskera,0.0
1845,Pasamobelarra gorria,Euskera,0.0
1845,Mandobelar,Euskera,0.0
1845,Kangrenabelarra,Euskera,0.0
1845,Murajes azul,Castellano,0.0
1845,Pasmobellara,Euskera,0.0
1845,Pasmobelarra,Euskera,0.0
1845,Kangrena-belar,Euskera,0.0
1845,Pasmo-belar,Euskera,0.0
1845,Murajes azul,Castellano,1.0
1851,Curallotodo,Gallego,0.0
1851,linaria olorosa,Castellano,0.0
1851,acicates de olor,Castellano,0.0
1851,espuela de Adonis,Castellano,0.0
1851,Entrelaceira,Gallego,0.0
1851,Hierba de las angustias,Castellano,0.0
1851,Escobillo,Castellano,0.0
1851,acicates de olor,Castellano,1.0
1874,Rascavieja,Castellano,1.0
1899,Abetuna,Altoaragonés,0.0
1899,Pi avet,Mallorquín,0.0
1899,Pi vet,Mallorquín,0.0
1899,izai,Euskera,0.0
1899,Avet,Mallorquín,0.0
1899,Pinabete,Castellano,0.0
1899,Pi,Valenciano,0.0
1899,Vet rus,Mallorquín,0.0
1899,Sapin pectiné,Francés,0.0
1899,Abet,Altoaragonés,0.0
1899,Abeto,Castellano,0.0
1899,Silver Fir,Inglés,0.0
1899,Abete,Altoaragonés,0.0
1899,Arbre de nadal,Mallorquín,0.0
1899,Pivet,Catalán,0.0
1899,Aveto,Catalán,0.0
1899,abeto blanco,Castellano,1.0
1901,Pino,Valenciano,0.0
1901,pinsap,Catalán,0.0
1901,Spanish Fir,Inglés,0.0
1901,Pinsapo,Castellano,0.0
1901,izei espainiar,Euskera,0.0
1901,Pinsapa,Castellano,0.0
1901,Pinsapo,Castellano,1.0
1906,Acacia francesa,Castellano,0.0
1906,Mimosal,Castellano,0.0
1906,Acacia,Castellano,0.0
1906,Acacia dealbata,Castellano,0.0
1906,Mimosa,Catalán,0.0
1906,Mimoso,Castellano,0.0
1906,Alcarcia,Castellano,0.0
1906,Alcazia,Gallego,0.0
1906,Alcacia,Castellano,0.0
1906,Acacia de hoja azul,Castellano,0.0
1906,Mimoso,Castellano,1.0
1906,Arkazia,Euskera,1.0
1908,Acacia,Castellano,0.0
1908,Aromero,Castellano,0.0
1908,Carambuco,Castellano,0.0
1908,Mimosa,Catalán,0.0
1908,Aromer,Mallorquín,0.0
1908,Aromo,Castellano,0.0
1908,Aromo,Castellano,1.0
1910,Acacia blanca,Castellano,0.0
1910,Mimosa,Catalán,0.0
1910,Arkazia,Euskera,0.0
1910,Acàcia blanca,Catalán,0.0
1910,Acacia,Castellano,0.0
1910,Aroma,Castellano,0.0
1910,Aroma doble,Castellano,0.0
1910,Acacia blanca,Castellano,1.0
1912,Acacia negra,Castellano,0.0
1912,Acacia de madera negra,Castellano,0.0
1912,Acacia de leño negro,Castellano,0.0
1912,Acacia de los filodios,Castellano,0.0
1912,Acacia melanoxylon,Castellano,0.0
1912,Pan de espiño,Gallego,0.0
1912,Arkazia,Euskera,0.0
1912,Oliveira de Australia,Gallego,0.0
1912,Mimosa moura,Gallego,0.0
1912,Acàcia de fusta negra,Catalán,0.0
1912,Acacia,Castellano,0.0
1912,Acacia negra,Castellano,1.0
2010,Porrino,Castellano,0.0
2010,Purrino,Castellano,0.0
2010,Purrino,Castellano,1.0
2012,Lily Leek,Inglés,0.0
2012,Ajo porro,Castellano,0.0
2012,Ajoporro,Castellano,0.0
2012,Ajillo,Castellano,0.0
2012,Ail Doré,Francés,0.0
2012,Yellow Onion,Inglés,0.0
2012,Moly,Inglés,0.0
2012,all daurat,Catalán,0.0
2012,Yellow Garlic,Inglés,0.0
2012,Ajo de víbora,Castellano,0.0
2012,Ajo de víbora,Castellano,1.0
2014,ajo blanco,Castellano,0.0
2014,Assa d'olor,Mallorquín,0.0
2014,llágrimas,Catalán,0.0
2014,all d´olor,Catalán,0.0
2014,ajo oloroso,Castellano,0.0
2014,Ajo porro,Castellano,0.0
2014,Assa d’olor,Catalán,0.0
2014,ajo blanco,Castellano,1.0
2015,Chirrín,Castellano,0.0
2015,Ajo porro,Castellano,0.0
2015,ajo de España,Castellano,1.0
2016,Ahu montesín,Castellano,0.0
2016,Ayu machu,Castellano,0.0
2016,Ah.u montesín,Castellano,0.0
2016,All de serp,Catalán,0.0
2016,Ajo silvestre,Castellano,0.0
2016,Ah.u montés,Castellano,0.0
2016,Ajo de lobo,Castellano,0.0
2016,Ahu montés,Castellano,0.0
2016,Ajo salvaje,Castellano,0.0
2016,Ajo de cigüeña,Castellano,1.0
2021,Porradell fi,Mallorquín,0.0
2021,Porradell de cabota,Catalán,0.0
2021,All primerenc,Catalán,0.0
2021,Calabruix,Catalán,0.0
2021,Cebollí vermell,Mallorquín,0.0
2021,ajo rosado,Castellano,0.0
2021,ajo de culebra,Castellano,0.0
2021,Puerro silvestre,Castellano,0.0
2021,Cebollino,Castellano,0.0
2021,Ajoporro,Castellano,0.0
2021,Ajillo,Castellano,0.0
2021,Cebolla bravía,Castellano,0.0
2021,Ajopuerro,Castellano,0.0
2021,Ajo,Castellano,0.0
2021,Ajo de víbora,Castellano,0.0
2021,Ajo de gitano,Castellano,0.0
2021,Ajo burrero,Castellano,0.0
2021,Ajo silvestre,Castellano,0.0
2021,All porrit,Catalán,0.0
2021,Nazarenos,Castellano,0.0
2021,Ajo porro,Castellano,0.0
2021,Ajo puerro,Castellano,0.0
2021,Porradell d'all,Mallorquín,0.0
2021,Assa vermella,Mallorquín,0.0
2021,Cebollino borde,Castellano,0.0
2021,Ajo porro silvestre,Castellano,0.0
2021,Ajo porrillo,Castellano,0.0
2021,Ajo rosa,Castellano,0.0
2021,All de bruixa,Catalán,0.0
2021,All de moro,Catalán,0.0
2021,All silvestre,Catalán,0.0
2021,ajo rosado,Castellano,1.0
2022,Ajo Amarillo,Castellano,1.0
2024,Ajo de cura,Castellano,0.0
2024,Cebollino de puerto,Castellano,0.0
2024,Ajo de puerto,Castellano,0.0
2024,Ajo de badén,Castellano,0.0
2024,Ajos de cura,Castellano,0.0
2024,Cebollí,Catalán,0.0
2024,ceboliño,Gallego,0.0
2024,Cebollino,Castellano,0.0
2024,all junciforme,Catalán,0.0
2024,tipulina,Euskera,0.0
2024,ajo morisco,Castellano,0.0
2024,cebollino común,Castellano,0.0
2024,Cebollino,Castellano,1.0
2028,Cebollino borde,Castellano,0.0
2028,Calabruixa,Catalán,0.0
2028,Ajo de tocino,Castellano,0.0
2028,All de bruxa,Castellano,0.0
2028,Ajo cigüeña,Castellano,0.0
2028,Ajo loco,Castellano,0.0
2028,Ajo de cigüeña,Castellano,0.0
2028,Ajo de tozino,Castellano,0.0
2028,Calabruixes,Catalán,0.0
2028,Ajo porro,Castellano,0.0
2028,Ajo de burro,Castellano,0.0
2028,Ajos porros,Castellano,0.0
2028,Ajoporro,Castellano,0.0
2028,Ajestrino,Castellano,0.0
2028,allo bravo,Gallego,0.0
2028,astatipula,Euskera,0.0
2028,Ajestrín,Castellano,0.0
2028,Ajo purro,Castellano,0.0
2028,Ajo silvestre,Castellano,1.0
2029,Calabruixa,Catalán,0.0
2029,Ajo porro,Castellano,0.0
2029,mojete,Catalán,0.0
2029,Ajillo silvestre,Castellano,1.0
2030,Ajillo,Castellano,0.0
2030,Barasa,Castellano,0.0
2030,Ajillo,Castellano,1.0
2031,Ajoporro,Castellano,0.0
2031,Ajo porro,Castellano,0.0
2031,Barasa,Castellano,0.0
2031,Ajoporro,Castellano,1.0
2032,Cebolló,Catalán,0.0
2032,Assa de ramell blanc,Catalán,0.0
2032,Ajete,Castellano,0.0
2032,Assa de campaneta,Catalán,0.0
2032,Vitracs,Catalán,0.0
2032,Allassa,Catalán,0.0
2032,Assa blanca,Catalán,0.0
2032,Assa,Catalán,0.0
2032,Lágrimas de la virgen,Castellano,1.0
2033,All de bruixa,Catalán,0.0
2033,Allo de zorro,Gallego,0.0
2033,hartz-baratxuria,Euskera,0.0
2033,Ajo de oso,Castellano,1.0
2035,Ramisca,Castellano,0.0
2035,all victorial,Catalán,0.0
2035,victorial larga,Castellano,1.0
2036,Ajo silvestre,Castellano,0.0
2036,puerro de viña,Castellano,0.0
2036,allo bravo,Gallego,0.0
2036,All de colobra,Catalán,0.0
2036,sorgin-baratxuri,Euskera,0.0
2036,Ayu machu,Castellano,0.0
2036,Ajillo,Castellano,0.0
2036,Ajo cigüeña,Castellano,0.0
2036,Ahu machu,Castellano,0.0
2036,Ajo de cigüeña,Castellano,0.0
2036,Ajo de víbora,Castellano,0.0
2036,Ajo silvestre,Castellano,1.0
2038,Úmero,Castellano,0.0
2038,Alisa,Castellano,0.0
2038,Samoeiro,Gallego,0.0
2038,Ameneiro,Gallego,0.0
2038,Common Alder,Inglés,0.0
2038,Umeru,Castellano,0.0
2038,Humeiro,Gallego,0.0
2038,Alisu,Castellano,0.0
2038,Omeiro,Castellano,0.0
2038,Alarise,Castellano,0.0
2038,Black alder,Inglés,0.0
2038,Umeiro,Gallego,0.0
2038,Abeneiro,Gallego,0.0
2038,Vern,Catalán,0.0
2038,"Amieiro, Ameneiro",Gallego,0.0
2038,altza,Euskera,0.0
2038,arbre negre,Catalán,0.0
2038,Aliso,Castellano,0.0
2038,Oumeiro,Castellano,0.0
2038,Omero,Castellano,0.0
2038,Haltz,Euskera,0.0
2038,Amierio,Gallego,0.0
2038,Amineiro,Gallego,0.0
2038,Amieiro,Gallego,0.0
2038,Vinagrera,Altoaragonés,0.0
2038,Llumeru,Castellano,0.0
2038,European Alder,Inglés,0.0
2038,Arche,Gallego,0.0
2038,Pau do demo,Gallego,0.0
2038,humero,Castellano,1.0
2067,Conejito,Castellano,0.0
2067,Boca de dragón,Castellano,0.0
2067,Dragoncillo del Cabo de Gata,Castellano,1.0
2074,Malva borde,Castellano,0.0
2074,Malva,Latín,0.0
2074,malví hirsut,Catalán,0.0
