,ID_Ruta,Nombre_Ruta,NOM_ETAPA,Nombre_completo,Longitud,TIPOLOGIA,Description,id,nombre_en,CCAA_1,Provincia_1
493,2097,GR-101. Etapa 01. Torrestío-Puerto de San Lorenzo,,GR-101. Etapa 01. Torrestío-Puerto de San Lorenzo ,"20,46",,,GRXX0101_00E001_0,,"Castilla y León, Principado de Asturias","Asturias, León"
494,2122,GR-260. Etapa 02. San Martín de la Virgen del Moncayo-Litago,,GR-260. Etapa 02. San Martín de la Virgen del Moncayo-Litago ,"7,34",,,GRXX0260_00E002_0,,"Aragón, Castilla y León","Soria, Zaragoza"
495,2125,GR-1. Etapa 71. Pedrosa de Valdeporres-Puerto del Escudo,,GR-1. Etapa 71. Pedrosa de Valdeporres-Puerto del Escudo ,"18,65",,,GRXX0001_00E071_0,,"Cantabria, Castilla y León","Burgos, Cantabria"
496,2130,GR-282. Etapa 08. San Millán de San Zadornil (Burgos)-Espejo (Álava),,GR-282. Etapa 08. San Millán de San Zadornil (Burgos)-Espejo (Álava) ,"14,08",,,GRXX0282_00E008_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
497,2153,GR-180. Etapa 08. Piedralaves-Sotillo de la Adrada,,GR-180. Etapa 08. Piedralaves-Sotillo de la Adrada ,"26,07",,,GRXX0180_00E008_0,,"Castilla y León, Castilla-La Mancha, Comunidad de Madrid","Madrid, Toledo, Ávila"
498,2157,GR-10. Etapa 47. Gata-Villasbuenas de Gata,,GR-10. Etapa 47. Gata-Villasbuenas de Gata ,"9,96",,,GRXX0010_00E047_0,,"Castilla y León, Extremadura","Cáceres, Salamanca"
499,2183,GR-10. Etapa 51. Acebo-San Martín de Trevejo,,GR-10. Etapa 51. Acebo-San Martín de Trevejo ,"11,14",,,GRXX0010_00E051_0,,"Castilla y León, Extremadura","Cáceres, Salamanca"
500,2194,GR-188. Etapa 02. Martiago-Villasrubias,,GR-188. Etapa 02. Martiago-Villasrubias ,"27,04",,,GRXX0188_00E002_0,,"Castilla y León, Extremadura","Cáceres, Salamanca"
501,2198,GR-74. Etapa 04. Selaya-Vega del Pas,,GR-74. Etapa 04. Selaya-Vega del Pas ,"12,54",,,GRXX0074_00E004_0,,"Cantabria, Castilla y León","Burgos, Cantabria"
502,2204,GR-109. Etapa 13. Campomanes-Llanuces,,GR-109. Etapa 13. Campomanes-Llanuces ,"25,44",,,GRXX0109_00E013_0,,"Castilla y León, Principado de Asturias","Asturias, León"
503,2205,GR-1. Etapa 66B. Bóveda (Alava)-Perex (Burgos),,GR-1. Etapa 66B. Bóveda (Alava)-Perex (Burgos) ,"16,45",,,GRXX0001_00E066_B,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
504,2233,GR-1. Etapa 62. Fontecha-Salinas de Añana,,GR-1. Etapa 62. Fontecha-Salinas de Añana ,"9,39",,,GRXX0001_00E062_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
505,2252,GR-284. Etapa 01. Orduña/Urduña-Añes,,GR-284. Etapa 01. Orduña/Urduña-Añes ,"19,19",,,GRXX0284_00E001_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
506,2271,GR-1. Etapa 57. Peñacerrada (Urizaharra)-Berganzo,,GR-1. Etapa 57. Peñacerrada (Urizaharra)-Berganzo ,"8,01",,,GRXX0001_00E057_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
507,2277,GR-1. Etapa 63. Salinas de Añana-Espejo,,GR-1. Etapa 63. Salinas de Añana-Espejo ,"6,88",,,GRXX0001_00E063_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
508,2309,GR-38. Etapa 03. Albaina (Burgos)-Santuario de Estibáliz,,GR-38. Etapa 03. Albaina (Burgos)-Santuario de Estibáliz ,"23,03",,,GRXX0038_00E003_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
509,2323,GR-202. Etapa 02. Vega de Comeya (Lagos de Enol)-Puente Poncebos,,GR-202. Etapa 02. Vega de Comeya (Lagos de Enol)-Puente Poncebos ,"18,39",,,GRXX0202_00E002_0,,"Cantabria, Castilla y León, Principado de Asturias","Asturias, Cantabria, León"
510,2324,GR-1. Etapa 61. Salcedo-Fontecha,,GR-1. Etapa 61. Salcedo-Fontecha ,"7,77",,,GRXX0001_00E061_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
511,2341,GR-282. Etapa 06. Villalba de Losa (Burgos)-Bóveda (Álava),,GR-282. Etapa 06. Villalba de Losa (Burgos)-Bóveda (Álava) ,"37,45",,,GRXX0282_00E006_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
512,2346,GR-1. Etapa 58. Berganzo-Berantevilla,,GR-1. Etapa 58. Berganzo-Berantevilla ,"13,75",,,GRXX0001_00E058_0,,"Castilla y León, La Rioja, País Vasco/Euskadi","Araba/Álava, Burgos, La Rioja"
513,2363,GR-10. Etapa 43. Robledillo de Gata-Descargamaría,,GR-10. Etapa 43. Robledillo de Gata-Descargamaría ,"3,04",,,GRXX0010_00E043_0,,"Castilla y León, Extremadura","Cáceres, Salamanca"
514,2370,GR-203. Etapa 09. Leitariegos-Genestoso,,GR-203. Etapa 09. Leitariegos-Genestoso ,"11,31",,,GRXX0203_00E009_0,,"Castilla y León, Principado de Asturias","Asturias, León"
515,2373,GR-291. Etapa 01. Pancorbo-Santa Gadea-del Cid,,GR-291. Etapa 01. Pancorbo-Santa Gadea-del Cid ,"20,26",,,GRXX0291_00E001_0,,"Castilla y León, La Rioja","Burgos, La Rioja"
516,2378,GR-1. Etapa 64. Espejo-Villanueva de Valdegovía,,GR-1. Etapa 64. Espejo-Villanueva de Valdegovía ,"10,74",,,GRXX0001_00E064_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
517,2386,GR-203. Etapa 06. Alguerdo-Sisterna,,GR-203. Etapa 06. Alguerdo-Sisterna ,"15,73",,,GRXX0203_00E006_0,,"Castilla y León, Principado de Asturias","Asturias, León"
518,2389,GR-10. Etapa 46. Torre de Don Miguel -Gata,,GR-10. Etapa 46. Torre de Don Miguel -Gata ,"2,8",,,GRXX0010_00E046_0,,"Castilla y León, Extremadura","Cáceres, Salamanca"
519,2390,GR-1. Etapa 60. Armiñón-Salcedo,,GR-1. Etapa 60. Armiñón-Salcedo ,"12,79",,,GRXX0001_00E060_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
520,2391,GR-10. Etapa 52. San Martín de Trevejo-Villamiel,,GR-10. Etapa 52. San Martín de Trevejo-Villamiel ,"3,5",,,GRXX0010_00E052_0,,"Castilla y León, Extremadura","Cáceres, Salamanca"
521,2393,GR-284. Etapa 02. Añes-Artziniega,,GR-284. Etapa 02. Añes-Artziniega ,"8,7",,,GRXX0284_00E002_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
522,2402,GR-25. Etapa 08. Subijana-Olárizu (Anillo Verde de Vitoria-Gasteiz),,GR-25. Etapa 08. Subijana-Olárizu (Anillo Verde de Vitoria-Gasteiz) ,"17,43",,,GRXX0025_00E008_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
523,2437,GR-99. Etapa 02. Montesclaros-Villanueva de la Nía,,GR-99. Etapa 02. Montesclaros-Villanueva de la Nía ,"23,5",,,GRXX0099_00E002_0,,"Cantabria, Castilla y León","Burgos, Cantabria, Palencia"
524,2466,GR-25. Etapa 07. Olano-Subijana,,GR-25. Etapa 07. Olano-Subijana ,"32,99",,,GRXX0025_00E007_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
525,2481,GR-1. Etapa 59. Berantevilla-Armiñón,,GR-1. Etapa 59. Berantevilla-Armiñón ,"11,06",,,GRXX0001_00E059_0,,"Castilla y León, La Rioja, País Vasco/Euskadi","Araba/Álava, Burgos, La Rioja"
526,2485,GR-284. Etapa 03. Oletar-Amurrio,,GR-284. Etapa 03. Oletar-Amurrio ,"13,76",,,GRXX0284_00E003_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
527,2517,GR-203. Etapa 08. Cerredo-Leitariegos,,GR-203. Etapa 08. Cerredo-Leitariegos ,"20,5",,,GRXX0203_00E008_0,,"Castilla y León, Principado de Asturias","Asturias, León"
528,2536,GR-90. Etapa 01. Tarazona-Santuario del Moncayo,,GR-90. Etapa 01. Tarazona-Santuario del Moncayo ,"19,66",,,GRXX0090_00E001_0,,"Aragón, Castilla y León","Soria, Zaragoza"
529,2537,GR-90. Etapa 02. Santuario del Moncayo-Purujosa,,GR-90. Etapa 02. Santuario del Moncayo-Purujosa ,"21,77",,,GRXX0090_00E002_0,,"Aragón, Castilla y León","Soria, Zaragoza"
530,2538,GR-90. Etapa 03. Purujosa-Calcena,,GR-90. Etapa 03. Purujosa-Calcena ,"8,84",,,GRXX0090_00E003_0,,"Aragón, Castilla y León","Soria, Zaragoza"
531,2544,GR-90.1. Etapa 01. Collado de la Estaca-Talamantes,,GR-90.1. Etapa 01. Collado de la Estaca-Talamantes ,"6,85",,,GRXX0090_01E001_0,,"Aragón, Castilla y León","Soria, Zaragoza"
532,2545,GR-90.1. Etapa 02. Talamantes-Calcena,,GR-90.1. Etapa 02. Talamantes-Calcena ,"12,4",,,GRXX0090_01E002_0,,"Aragón, Castilla y León","Soria, Zaragoza"
533,2552,PR-AS 015. Ruta de los Lagos,,PR-AS 015. Ruta de los Lagos ,"14,6",,,PRAS0015_00E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
534,2576,PR-AS 015.1. Ruta Valle del Lago,,PR-AS 015.1. Ruta Valle del Lago ,"12,06",,,PRAS0015_01E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
535,2595,PR-LE 001. Ruta del Lago de la Baña,,PR-LE 001. Ruta del Lago de la Baña ,"3,61",,,PRLE0001_00E000_0,,"Castilla y León, Galicia","León, Ourense, Zamora"
536,2632,PR-BU 134. Caminos de Momediado-Paresotas,,PR-BU 134. Caminos de Momediado-Paresotas ,"8,09",,,PRBU0134_00E000_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
537,2636,PR-P 002. Senda del Escultor Ursi,,PR-P 002. Senda del Escultor Ursi ,"11,5",,,PRXP0002_00E000_0,,"Cantabria, Castilla y León","Cantabria, Palencia"
538,2645,PR-BU 140. Criales-Alto de la Cruz,,PR-BU 140. Criales-Alto de la Cruz ,"8,68",,,PRBU0140_00E000_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
539,2661,PR-AS 060. Cascada del Tabayón,,PR-AS 060. Cascada del Tabayón ,"11,82",,,PRAS0060_00E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
540,2691,PR-TO 020. Ruta del río Tiétar,,PR-TO 020. Ruta del río Tiétar ,"12,43",,,PRTO0020_00E000_0,,"Castilla y León, Castilla-La Mancha","Toledo, Ávila"
541,2707,PR-BU 016. Sendero de los Bosques de Obécuri y Bajauri,,PR-BU 016. Sendero de los Bosques de Obécuri y Bajauri ,"9,0",,,PRBU0016_00E000_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
542,2720,PR-TO 013. Sendero de las Aves,,PR-TO 013. Sendero de las Aves ,"13,99",,,PRTO0013_00E000_0,,"Castilla y León, Castilla-La Mancha","Toledo, Ávila"
543,2751,PR-CC 212. Casares de Hurdes-Las Mestas,,PR-CC 212. Casares de Hurdes-Las Mestas ,"22,08",,,PRCC0212_00E000_0,,"Castilla y León, Extremadura","Cáceres, Salamanca"
544,2833,PR-CC 036. Hervás-Hervás,,PR-CC 036. Hervás-Hervás ,"11,8",,,PRCC0036_00E000_0,,"Castilla y León, Extremadura","Cáceres, Salamanca"
545,2850,PR-CC 203. Mohedas de Granadilla-Mohedas de Granadilla,,PR-CC 203. Mohedas de Granadilla-Mohedas de Granadilla ,"9,32",,,PRCC0203_00E000_0,,"Castilla y León, Extremadura","Cáceres, Salamanca"
546,2852,PR-BI 121. El Suceso El Suceso,,PR-BI 121. El Suceso El Suceso ,"11,16",,,PRBI0121_00E000_0,,"Castilla y León, País Vasco/Euskadi","Bizkaia, Burgos"
547,2924,PR-SO 079. Sendero del Hayedo del Moncayo,,PR-SO 079. Sendero del Hayedo del Moncayo ,"10,04",,,PRSO0079_00E000_0,,"Aragón, Castilla y León","Soria, Zaragoza"
548,2949,PR-SA 026. Ruta del Rebollar,,PR-SA 026. Ruta del Rebollar ,"18,92",,,PRSA0026_00E000_0,,"Castilla y León, Extremadura","Cáceres, Salamanca"
549,2966,PR-AS 066. Ruta de Brañagallones,,PR-AS 066. Ruta de Brañagallones ,"10,11",,,PRAS0066_00E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
550,2967,PR-BU 221. Sendero de Santa Engracia,,PR-BU 221. Sendero de Santa Engracia ,"13,17",,,PRBU0221_00E000_0,,"Castilla y León, La Rioja","Burgos, La Rioja"
551,2973,PR-BU 222. Sendero de Barbalantes,,PR-BU 222. Sendero de Barbalantes ,"8,22",,,PRBU0222_00E000_0,,"Castilla y León, La Rioja","Burgos, La Rioja"
552,3002,PR-BU 135. Sendas de Cotero Quemado,,PR-BU 135. Sendas de Cotero Quemado ,"10,14",,,PRBU0135_00E000_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
553,3017,PR-CC 186. Descargamaría-Descargamaría,,PR-CC 186. Descargamaría-Descargamaría ,"9,47",,,PRCC0186_00E000_0,,"Castilla y León, Extremadura","Cáceres, Salamanca"
554,3058,PR-AV 016. Senda de la Garganta de Bohoyo,,PR-AV 016. Senda de la Garganta de Bohoyo ,"13,56",,,PRAV0016_00E000_0,,"Castilla y León, Extremadura","Cáceres, Ávila"
555,3066,PR-AS 014. La Peral-Villar de Vildas,,PR-AS 014. La Peral-Villar de Vildas ,"13,32",,,PRAS0014_00E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
556,3073,PR-AS 011. Llamardal-Coto de Buena Madre,,PR-AS 011. Llamardal-Coto de Buena Madre ,"6,05",,,PRAS0011_00E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
557,3079,PR-AS 012. Arbellales-Saliencia,,PR-AS 012. Arbellales-Saliencia ,"7,11",,,PRAS0012_00E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
558,3083,PR-AS 010. Santa María del Puerto-Santa María del Puerto,,PR-AS 010. Santa María del Puerto-Santa María del Puerto ,"7,99",,,PRAS0010_00E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
559,3105,PR-AS 016. Santa María del Puerto-Valle del Lago,,PR-AS 016. Santa María del Puerto-Valle del Lago ,"9,78",,,PRAS0016_00E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
560,3153,PR-AS 031. Ruta de las Foces del río Pino,,PR-AS 031. Ruta de las Foces del río Pino ,"17,47",,,PRAS0031_00E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
561,3158,PR-S 035. Ruta de Las Henestrosas a Mercadillo,,PR-S 035. Ruta de Las Henestrosas a Mercadillo ,"10,49",,,PRXS0035_00E000_0,,"Cantabria, Castilla y León","Cantabria, Palencia"
562,3166,PR-P 008. Senda de la Fuente del Cobre,,PR-P 008. Senda de la Fuente del Cobre ,"11,69",,,PRXP0008_00E000_0,,"Cantabria, Castilla y León","Cantabria, Palencia"
563,3240,PR-S 021. Camino de Fresneda y Hereda,,PR-S 021. Camino de Fresneda y Hereda ,"18,29",,,PRXS0021_00E000_0,,"Cantabria, Castilla y León, País Vasco/Euskadi","Bizkaia, Burgos, Cantabria"
564,3246,PR-TO 014. Sendero del Lazarillo,,PR-TO 014. Sendero del Lazarillo ,"12,96",,,PRTO0014_00E000_0,,"Castilla y León, Castilla-La Mancha, Comunidad de Madrid","Madrid, Toledo, Ávila"
565,3256,PR-S 032. Ruta del Vallejo Rucándano,,PR-S 032. Ruta del Vallejo Rucándano ,"13,0",,,PRXS0032_00E000_0,,"Cantabria, Castilla y León","Burgos, Cantabria"
566,3261,PR-BU 062. Sendero del Valle de Losa,,PR-BU 062. Sendero del Valle de Losa ,"16,02",,,PRBU0062_00E000_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
567,3319,PR-Z 078. Purujosa-Mirador del Cabezo,,PR-Z 078. Purujosa-Mirador del Cabezo ,"2,67",,,PRXZ0078_00E000_0,,"Aragón, Castilla y León","Soria, Zaragoza"
568,3373,PR-CC 040. Baños de Montemayor-Baños de Montemayor,,PR-CC 040. Baños de Montemayor-Baños de Montemayor ,"12,19",,,PRCC0040_00E000_0,,"Castilla y León, Extremadura","Cáceres, Salamanca"
569,3424,PR-CC 003. Minas de Wolframio,,PR-CC 003. Minas de Wolframio ,"12,02",,,PRCC0003_00E000_0,,"Castilla y León, Extremadura","Cáceres, Ávila"
570,3434,PR-AS 133. Ruta de las Fuentes-Valle del río Negro,,PR-AS 133. Ruta de las Fuentes-Valle del río Negro ,"13,07",,,PRAS0133_00E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
571,3456,PR-AS 066.2. Ruta del Canto del Oso,,PR-AS 066.2. Ruta del Canto del Oso ,"5,33",,,PRAS0066_02E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
572,3491,PR-AS 060.1. Puerto de Tarna- Tarna,,PR-AS 060.1. Puerto de Tarna- Tarna ,"12,61",,,PRAS0060_01E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
573,3505,PR-Z 077. Purujosa-Barranco de la Virgen,,PR-Z 077. Purujosa-Barranco de la Virgen ,"4,69",,,PRXZ0077_00E000_0,,"Aragón, Castilla y León","Soria, Zaragoza"
574,3514,PR-AS 124. Ruta de Cabeza de Arco,,PR-AS 124. Ruta de Cabeza de Arco ,"13,25",,,PRAS0124_00E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
575,3533,PR-CC 189. Ruta de las Fuentes,,PR-CC 189. Ruta de las Fuentes ,"23,21",,,PRCC0189_00E000_0,,"Castilla y León, Extremadura","Cáceres, Salamanca"
576,3575,PR-Z 006. Vuelta por la plana de Calcena,,PR-Z 006. Vuelta por la plana de Calcena ,"6,79",,,PRXZ0006_00E000_0,,"Aragón, Castilla y León","Soria, Zaragoza"
577,3590,PR-Z 076. Pomer-Pomer,,PR-Z 076. Pomer-Pomer ,"7,4",,,PRXZ0076_00E000_0,,"Aragón, Castilla y León","Soria, Zaragoza"
578,3746,PR-BU 138. Oteo-Alto de Guardia-Robredo,,PR-BU 138. Oteo-Alto de Guardia-Robredo ,"13,63",,,PRBU0138_00E000_0,,"Castilla y León, País Vasco/Euskadi","Araba/Álava, Burgos"
579,3756,PR-AS 104. Ruta de Las Brañas Teverganas,,PR-AS 104. Ruta de Las Brañas Teverganas ,"15,97",,,PRAS0104_00E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
580,3877,PR-Z 017. Vuelta a Pomer por el pinar,,PR-Z 017. Vuelta a Pomer por el pinar ,"11,74",,,PRXZ0017_00E000_0,,"Aragón, Castilla y León","Soria, Zaragoza"
581,3926,PR-AS 112. Ruta del Valle de Cibea,,PR-AS 112. Ruta del Valle de Cibea ,"14,55",,,PRAS0112_00E000_0,,"Castilla y León, Principado de Asturias","Asturias, León"
